;timestamp;customer_no;location;next_location
17179;2019-09-04 18:01:00;1101;entrance;fruit
17180;2019-09-04 18:01:00;1101;fruit;checkout
17182;2019-09-04 18:04:00;1102;entrance;fruit
17183;2019-09-04 18:04:00;1102;fruit;checkout
17185;2019-09-04 18:04:00;1103;entrance;spices
17186;2019-09-04 18:04:00;1103;spices;fruit
17187;2019-09-04 18:05:00;1103;fruit;spices
17188;2019-09-04 18:06:00;1103;spices;drinks
17189;2019-09-04 18:07:00;1103;drinks;fruit
17190;2019-09-04 18:08:00;1103;fruit;dairy
17191;2019-09-04 18:09:00;1103;dairy;spices
17192;2019-09-04 18:13:00;1103;spices;fruit
17193;2019-09-04 18:15:00;1103;fruit;checkout
17195;2019-09-04 18:04:00;1104;entrance;fruit
17196;2019-09-04 18:04:00;1104;fruit;dairy
17197;2019-09-04 18:06:00;1104;dairy;checkout
17199;2019-09-04 18:04:00;1105;entrance;fruit
17200;2019-09-04 18:04:00;1105;fruit;dairy
17201;2019-09-04 18:07:00;1105;dairy;checkout
17203;2019-09-04 18:06:00;1106;entrance;fruit
17204;2019-09-04 18:06:00;1106;fruit;dairy
17205;2019-09-04 18:07:00;1106;dairy;fruit
17206;2019-09-04 18:10:00;1106;fruit;checkout
17208;2019-09-04 18:06:00;1107;entrance;dairy
17209;2019-09-04 18:06:00;1107;dairy;spices
17210;2019-09-04 18:10:00;1107;spices;dairy
17211;2019-09-04 18:11:00;1107;dairy;spices
17212;2019-09-04 18:12:00;1107;spices;dairy
17213;2019-09-04 18:13:00;1107;dairy;checkout
17215;2019-09-04 18:06:00;1108;entrance;dairy
17216;2019-09-04 18:06:00;1108;dairy;checkout
17218;2019-09-04 18:07:00;1109;entrance;dairy
17219;2019-09-04 18:07:00;1109;dairy;checkout
17221;2019-09-04 18:07:00;1110;entrance;drinks
17222;2019-09-04 18:07:00;1110;drinks;checkout
17224;2019-09-04 18:07:00;1111;entrance;dairy
17225;2019-09-04 18:07:00;1111;dairy;fruit
17226;2019-09-04 18:14:00;1111;fruit;spices
17227;2019-09-04 18:15:00;1111;spices;checkout
17229;2019-09-04 18:07:00;1112;entrance;dairy
17230;2019-09-04 18:07:00;1112;dairy;checkout
17232;2019-09-04 18:08:00;1113;entrance;drinks
17233;2019-09-04 18:08:00;1113;drinks;spices
17234;2019-09-04 18:09:00;1113;spices;drinks
17235;2019-09-04 18:13:00;1113;drinks;checkout
17237;2019-09-04 18:08:00;1114;entrance;dairy
17238;2019-09-04 18:08:00;1114;dairy;drinks
17239;2019-09-04 18:09:00;1114;drinks;checkout
17241;2019-09-04 18:09:00;1115;entrance;fruit
17242;2019-09-04 18:09:00;1115;fruit;checkout
17244;2019-09-04 18:12:00;1116;entrance;fruit
17245;2019-09-04 18:12:00;1116;fruit;spices
17246;2019-09-04 18:13:00;1116;spices;dairy
17247;2019-09-04 18:14:00;1116;dairy;checkout
17249;2019-09-04 18:12:00;1117;entrance;drinks
17250;2019-09-04 18:12:00;1117;drinks;spices
17251;2019-09-04 18:16:00;1117;spices;checkout
17253;2019-09-04 18:12:00;1118;entrance;spices
17254;2019-09-04 18:12:00;1118;spices;drinks
17255;2019-09-04 18:13:00;1118;drinks;checkout
17257;2019-09-04 18:13:00;1119;entrance;fruit
17258;2019-09-04 18:13:00;1119;fruit;dairy
17259;2019-09-04 18:14:00;1119;dairy;spices
17260;2019-09-04 18:19:00;1119;spices;checkout
17262;2019-09-04 18:13:00;1120;entrance;spices
17263;2019-09-04 18:13:00;1120;spices;checkout
17265;2019-09-04 18:13:00;1121;entrance;fruit
17266;2019-09-04 18:13:00;1121;fruit;checkout
17268;2019-09-04 18:13:00;1122;entrance;spices
17269;2019-09-04 18:13:00;1122;spices;fruit
17270;2019-09-04 18:14:00;1122;fruit;checkout
17272;2019-09-04 18:13:00;1123;entrance;fruit
17273;2019-09-04 18:13:00;1123;fruit;checkout
17275;2019-09-04 18:13:00;1124;entrance;drinks
17276;2019-09-04 18:13:00;1124;drinks;checkout
17278;2019-09-04 18:13:00;1125;entrance;fruit
17279;2019-09-04 18:13:00;1125;fruit;checkout
17281;2019-09-04 18:14:00;1126;entrance;drinks
17282;2019-09-04 18:14:00;1126;drinks;fruit
17283;2019-09-04 18:19:00;1126;fruit;drinks
17284;2019-09-04 18:20:00;1126;drinks;checkout
17286;2019-09-04 18:14:00;1127;entrance;dairy
17287;2019-09-04 18:14:00;1127;dairy;fruit
17288;2019-09-04 18:20:00;1127;fruit;dairy
17289;2019-09-04 18:26:00;1127;dairy;drinks
17290;2019-09-04 18:27:00;1127;drinks;checkout
17292;2019-09-04 18:14:00;1128;entrance;dairy
17293;2019-09-04 18:14:00;1128;dairy;checkout
17295;2019-09-04 18:14:00;1129;entrance;dairy
17296;2019-09-04 18:14:00;1129;dairy;checkout
17298;2019-09-04 18:14:00;1130;entrance;fruit
17299;2019-09-04 18:14:00;1130;fruit;dairy
17300;2019-09-04 18:16:00;1130;dairy;checkout
17302;2019-09-04 18:15:00;1131;entrance;fruit
17303;2019-09-04 18:15:00;1131;fruit;dairy
17304;2019-09-04 18:16:00;1131;dairy;checkout
17306;2019-09-04 18:16:00;1132;entrance;dairy
17307;2019-09-04 18:16:00;1132;dairy;checkout
17309;2019-09-04 18:17:00;1133;entrance;dairy
17310;2019-09-04 18:17:00;1133;dairy;spices
17311;2019-09-04 18:18:00;1133;spices;fruit
17312;2019-09-04 18:20:00;1133;fruit;checkout
17314;2019-09-04 18:18:00;1134;entrance;fruit
17315;2019-09-04 18:18:00;1134;fruit;spices
17316;2019-09-04 18:24:00;1134;spices;drinks
17317;2019-09-04 18:25:00;1134;drinks;spices
17318;2019-09-04 18:26:00;1134;spices;checkout
17320;2019-09-04 18:21:00;1135;entrance;spices
17321;2019-09-04 18:21:00;1135;spices;checkout
17323;2019-09-04 18:21:00;1136;entrance;fruit
17324;2019-09-04 18:21:00;1136;fruit;drinks
17325;2019-09-04 18:29:00;1136;drinks;fruit
17326;2019-09-04 18:31:00;1136;fruit;checkout
17328;2019-09-04 18:21:00;1137;entrance;fruit
17329;2019-09-04 18:21:00;1137;fruit;dairy
17330;2019-09-04 18:23:00;1137;dairy;spices
17331;2019-09-04 18:25:00;1137;spices;fruit
17332;2019-09-04 18:26:00;1137;fruit;dairy
17333;2019-09-04 18:27:00;1137;dairy;drinks
17334;2019-09-04 18:30:00;1137;drinks;checkout
17336;2019-09-04 18:22:00;1138;entrance;fruit
17337;2019-09-04 18:22:00;1138;fruit;dairy
17338;2019-09-04 18:23:00;1138;dairy;fruit
17339;2019-09-04 18:24:00;1138;fruit;checkout
17341;2019-09-04 18:22:00;1139;entrance;drinks
17342;2019-09-04 18:22:00;1139;drinks;fruit
17343;2019-09-04 18:26:00;1139;fruit;checkout
17345;2019-09-04 18:22:00;1140;entrance;spices
17346;2019-09-04 18:22:00;1140;spices;fruit
17347;2019-09-04 18:25:00;1140;fruit;checkout
17349;2019-09-04 18:26:00;1141;entrance;fruit
17350;2019-09-04 18:26:00;1141;fruit;checkout
17352;2019-09-04 18:26:00;1142;entrance;spices
17353;2019-09-04 18:26:00;1142;spices;dairy
17354;2019-09-04 18:28:00;1142;dairy;checkout
17356;2019-09-04 18:26:00;1143;entrance;drinks
17357;2019-09-04 18:26:00;1143;drinks;spices
17358;2019-09-04 18:27:00;1143;spices;fruit
17359;2019-09-04 18:28:00;1143;fruit;checkout
17361;2019-09-04 18:29:00;1144;entrance;dairy
17362;2019-09-04 18:29:00;1144;dairy;fruit
17363;2019-09-04 18:31:00;1144;fruit;checkout
17365;2019-09-04 18:29:00;1145;entrance;dairy
17366;2019-09-04 18:29:00;1145;dairy;checkout
17368;2019-09-04 18:29:00;1146;entrance;dairy
17369;2019-09-04 18:29:00;1146;dairy;drinks
17370;2019-09-04 18:30:00;1146;drinks;spices
17371;2019-09-04 18:33:00;1146;spices;drinks
17372;2019-09-04 18:34:00;1146;drinks;checkout
17374;2019-09-04 18:29:00;1147;entrance;dairy
17375;2019-09-04 18:29:00;1147;dairy;fruit
17376;2019-09-04 18:31:00;1147;fruit;checkout
17378;2019-09-04 18:30:00;1148;entrance;drinks
17379;2019-09-04 18:30:00;1148;drinks;fruit
17380;2019-09-04 18:31:00;1148;fruit;dairy
17381;2019-09-04 18:32:00;1148;dairy;fruit
17382;2019-09-04 18:36:00;1148;fruit;dairy
17383;2019-09-04 18:42:00;1148;dairy;checkout
17385;2019-09-04 18:30:00;1149;entrance;fruit
17386;2019-09-04 18:30:00;1149;fruit;checkout
17388;2019-09-04 18:30:00;1150;entrance;dairy
17389;2019-09-04 18:30:00;1150;dairy;fruit
17390;2019-09-04 18:33:00;1150;fruit;checkout
17392;2019-09-04 18:31:00;1151;entrance;spices
17393;2019-09-04 18:31:00;1151;spices;dairy
17394;2019-09-04 18:33:00;1151;dairy;checkout
17396;2019-09-04 18:31:00;1152;entrance;fruit
17397;2019-09-04 18:31:00;1152;fruit;checkout
17399;2019-09-04 18:31:00;1153;entrance;dairy
17400;2019-09-04 18:31:00;1153;dairy;fruit
17401;2019-09-04 18:32:00;1153;fruit;checkout
17403;2019-09-04 18:33:00;1154;entrance;dairy
17404;2019-09-04 18:33:00;1154;dairy;drinks
17405;2019-09-04 18:40:00;1154;drinks;spices
17406;2019-09-04 18:42:00;1154;spices;dairy
17407;2019-09-04 18:46:00;1154;dairy;drinks
17408;2019-09-04 18:48:00;1154;drinks;checkout
17410;2019-09-04 18:33:00;1155;entrance;dairy
17411;2019-09-04 18:33:00;1155;dairy;checkout
17413;2019-09-04 18:34:00;1156;entrance;dairy
17414;2019-09-04 18:34:00;1156;dairy;fruit
17415;2019-09-04 18:35:00;1156;fruit;checkout
17417;2019-09-04 18:34:00;1157;entrance;drinks
17418;2019-09-04 18:34:00;1157;drinks;spices
17419;2019-09-04 18:37:00;1157;spices;dairy
17420;2019-09-04 18:38:00;1157;dairy;checkout
17422;2019-09-04 18:34:00;1158;entrance;dairy
17423;2019-09-04 18:34:00;1158;dairy;drinks
17424;2019-09-04 18:49:00;1158;drinks;fruit
17425;2019-09-04 18:50:00;1158;fruit;checkout
17427;2019-09-04 18:34:00;1159;entrance;spices
17428;2019-09-04 18:34:00;1159;spices;drinks
17429;2019-09-04 18:35:00;1159;drinks;spices
17430;2019-09-04 18:41:00;1159;spices;drinks
17431;2019-09-04 18:42:00;1159;drinks;spices
17432;2019-09-04 18:49:00;1159;spices;checkout
17434;2019-09-04 18:35:00;1160;entrance;fruit
17435;2019-09-04 18:35:00;1160;fruit;checkout
17437;2019-09-04 18:37:00;1161;entrance;dairy
17438;2019-09-04 18:37:00;1161;dairy;spices
17439;2019-09-04 18:40:00;1161;spices;fruit
17440;2019-09-04 18:41:00;1161;fruit;drinks
17441;2019-09-04 18:43:00;1161;drinks;checkout
17443;2019-09-04 18:38:00;1162;entrance;spices
17444;2019-09-04 18:38:00;1162;spices;checkout
17446;2019-09-04 18:40:00;1163;entrance;fruit
17447;2019-09-04 18:40:00;1163;fruit;checkout
17449;2019-09-04 18:40:00;1164;entrance;spices
17450;2019-09-04 18:40:00;1164;spices;checkout
17452;2019-09-04 18:40:00;1165;entrance;dairy
17453;2019-09-04 18:40:00;1165;dairy;spices
17454;2019-09-04 18:42:00;1165;spices;dairy
17455;2019-09-04 18:43:00;1165;dairy;fruit
17456;2019-09-04 18:54:00;1165;fruit;checkout
17458;2019-09-04 18:40:00;1166;entrance;dairy
17459;2019-09-04 18:40:00;1166;dairy;fruit
17460;2019-09-04 18:41:00;1166;fruit;checkout
17462;2019-09-04 18:41:00;1167;entrance;dairy
17463;2019-09-04 18:41:00;1167;dairy;drinks
17464;2019-09-04 18:43:00;1167;drinks;checkout
17466;2019-09-04 18:41:00;1168;entrance;dairy
17467;2019-09-04 18:41:00;1168;dairy;drinks
17468;2019-09-04 18:43:00;1168;drinks;spices
17469;2019-09-04 18:47:00;1168;spices;checkout
17471;2019-09-04 18:41:00;1169;entrance;dairy
17472;2019-09-04 18:41:00;1169;dairy;checkout
17474;2019-09-04 18:42:00;1170;entrance;dairy
17475;2019-09-04 18:42:00;1170;dairy;drinks
17476;2019-09-04 18:44:00;1170;drinks;fruit
17477;2019-09-04 18:45:00;1170;fruit;checkout
17479;2019-09-04 18:42:00;1171;entrance;drinks
17480;2019-09-04 18:42:00;1171;drinks;checkout
17482;2019-09-04 18:42:00;1172;entrance;drinks
17483;2019-09-04 18:42:00;1172;drinks;dairy
17484;2019-09-04 18:43:00;1172;dairy;fruit
17485;2019-09-04 18:44:00;1172;fruit;checkout
17487;2019-09-04 18:42:00;1173;entrance;dairy
17488;2019-09-04 18:42:00;1173;dairy;drinks
17489;2019-09-04 18:48:00;1173;drinks;spices
17490;2019-09-04 18:49:00;1173;spices;drinks
17491;2019-09-04 18:50:00;1173;drinks;fruit
17492;2019-09-04 18:53:00;1173;fruit;spices
17493;2019-09-04 18:55:00;1173;spices;drinks
17494;2019-09-04 18:57:00;1173;drinks;fruit
17495;2019-09-04 18:59:00;1173;fruit;checkout
17497;2019-09-04 18:43:00;1174;entrance;fruit
17498;2019-09-04 18:43:00;1174;fruit;checkout
17500;2019-09-04 18:43:00;1175;entrance;drinks
17501;2019-09-04 18:43:00;1175;drinks;dairy
17502;2019-09-04 18:54:00;1175;dairy;checkout
17504;2019-09-04 18:43:00;1176;entrance;dairy
17505;2019-09-04 18:43:00;1176;dairy;checkout
17507;2019-09-04 18:44:00;1177;entrance;spices
17508;2019-09-04 18:44:00;1177;spices;dairy
17509;2019-09-04 18:45:00;1177;dairy;spices
17510;2019-09-04 18:47:00;1177;spices;checkout
17512;2019-09-04 18:44:00;1178;entrance;dairy
17513;2019-09-04 18:44:00;1178;dairy;checkout
17515;2019-09-04 18:46:00;1179;entrance;dairy
17516;2019-09-04 18:46:00;1179;dairy;drinks
17517;2019-09-04 18:52:00;1179;drinks;checkout
17519;2019-09-04 18:48:00;1180;entrance;dairy
17520;2019-09-04 18:48:00;1180;dairy;checkout
17522;2019-09-04 18:49:00;1181;entrance;fruit
17523;2019-09-04 18:49:00;1181;fruit;dairy
17524;2019-09-04 18:51:00;1181;dairy;spices
17525;2019-09-04 18:58:00;1181;spices;drinks
17526;2019-09-04 19:01:00;1181;drinks;checkout
17528;2019-09-04 18:50:00;1182;entrance;dairy
17529;2019-09-04 18:50:00;1182;dairy;checkout
17531;2019-09-04 18:51:00;1183;entrance;fruit
17532;2019-09-04 18:51:00;1183;fruit;dairy
17533;2019-09-04 18:54:00;1183;dairy;checkout
17535;2019-09-04 18:51:00;1184;entrance;spices
17536;2019-09-04 18:51:00;1184;spices;fruit
17537;2019-09-04 18:52:00;1184;fruit;checkout
17539;2019-09-04 18:52:00;1185;entrance;fruit
17540;2019-09-04 18:52:00;1185;fruit;checkout
17542;2019-09-04 18:52:00;1186;entrance;fruit
17543;2019-09-04 18:52:00;1186;fruit;checkout
17545;2019-09-04 18:53:00;1187;entrance;spices
17546;2019-09-04 18:53:00;1187;spices;fruit
17547;2019-09-04 18:55:00;1187;fruit;dairy
17548;2019-09-04 18:57:00;1187;dairy;drinks
17549;2019-09-04 19:03:00;1187;drinks;checkout
17551;2019-09-04 18:53:00;1188;entrance;drinks
17552;2019-09-04 18:53:00;1188;drinks;checkout
17554;2019-09-04 18:55:00;1189;entrance;fruit
17555;2019-09-04 18:55:00;1189;fruit;checkout
17557;2019-09-04 18:55:00;1190;entrance;dairy
17558;2019-09-04 18:55:00;1190;dairy;drinks
17559;2019-09-04 19:01:00;1190;drinks;checkout
17561;2019-09-04 18:56:00;1191;entrance;spices
17562;2019-09-04 18:56:00;1191;spices;dairy
17563;2019-09-04 18:59:00;1191;dairy;drinks
17564;2019-09-04 19:01:00;1191;drinks;spices
17565;2019-09-04 19:02:00;1191;spices;dairy
17566;2019-09-04 19:06:00;1191;dairy;spices
17567;2019-09-04 19:15:00;1191;spices;dairy
17568;2019-09-04 19:17:00;1191;dairy;drinks
17569;2019-09-04 19:18:00;1191;drinks;fruit
17570;2019-09-04 19:20:00;1191;fruit;checkout
17572;2019-09-04 18:56:00;1192;entrance;drinks
17573;2019-09-04 18:56:00;1192;drinks;checkout
17575;2019-09-04 18:56:00;1193;entrance;spices
17576;2019-09-04 18:56:00;1193;spices;dairy
17577;2019-09-04 18:58:00;1193;dairy;checkout
17579;2019-09-04 18:56:00;1194;entrance;drinks
17580;2019-09-04 18:56:00;1194;drinks;checkout
17582;2019-09-04 18:56:00;1195;entrance;fruit
17583;2019-09-04 18:56:00;1195;fruit;checkout
17585;2019-09-04 18:57:00;1196;entrance;fruit
17586;2019-09-04 18:57:00;1196;fruit;checkout
17588;2019-09-04 18:57:00;1197;entrance;dairy
17589;2019-09-04 18:57:00;1197;dairy;checkout
17591;2019-09-04 18:57:00;1198;entrance;spices
17592;2019-09-04 18:57:00;1198;spices;drinks
17593;2019-09-04 18:58:00;1198;drinks;checkout
17595;2019-09-04 18:57:00;1199;entrance;spices
17596;2019-09-04 18:57:00;1199;spices;drinks
17597;2019-09-04 19:00:00;1199;drinks;checkout
17599;2019-09-04 18:57:00;1200;entrance;dairy
17600;2019-09-04 18:57:00;1200;dairy;spices
17601;2019-09-04 18:58:00;1200;spices;checkout
17603;2019-09-04 18:58:00;1201;entrance;fruit
17604;2019-09-04 18:58:00;1201;fruit;dairy
17605;2019-09-04 18:59:00;1201;dairy;fruit
17606;2019-09-04 19:00:00;1201;fruit;spices
17607;2019-09-04 19:02:00;1201;spices;checkout
17609;2019-09-04 18:59:00;1202;entrance;fruit
17610;2019-09-04 18:59:00;1202;fruit;checkout
17612;2019-09-04 18:59:00;1203;entrance;dairy
17613;2019-09-04 18:59:00;1203;dairy;drinks
17614;2019-09-04 19:13:00;1203;drinks;fruit
17615;2019-09-04 19:15:00;1203;fruit;checkout
17617;2019-09-04 19:01:00;1204;entrance;drinks
17618;2019-09-04 19:01:00;1204;drinks;checkout
17620;2019-09-04 19:01:00;1205;entrance;spices
17621;2019-09-04 19:01:00;1205;spices;drinks
17622;2019-09-04 19:04:00;1205;drinks;spices
17623;2019-09-04 19:08:00;1205;spices;fruit
17624;2019-09-04 19:09:00;1205;fruit;checkout
17626;2019-09-04 19:01:00;1206;entrance;drinks
17627;2019-09-04 19:01:00;1206;drinks;checkout
17629;2019-09-04 19:01:00;1207;entrance;dairy
17630;2019-09-04 19:01:00;1207;dairy;fruit
17631;2019-09-04 19:03:00;1207;fruit;checkout
17633;2019-09-04 19:01:00;1208;entrance;drinks
17634;2019-09-04 19:01:00;1208;drinks;checkout
17636;2019-09-04 19:01:00;1209;entrance;spices
17637;2019-09-04 19:01:00;1209;spices;checkout
17639;2019-09-04 19:02:00;1210;entrance;drinks
17640;2019-09-04 19:02:00;1210;drinks;checkout
17642;2019-09-04 19:02:00;1211;entrance;fruit
17643;2019-09-04 19:02:00;1211;fruit;drinks
17644;2019-09-04 19:03:00;1211;drinks;checkout
17646;2019-09-04 19:02:00;1212;entrance;fruit
17647;2019-09-04 19:02:00;1212;fruit;checkout
17649;2019-09-04 19:02:00;1213;entrance;drinks
17650;2019-09-04 19:02:00;1213;drinks;checkout
17652;2019-09-04 19:02:00;1214;entrance;fruit
17653;2019-09-04 19:02:00;1214;fruit;dairy
17654;2019-09-04 19:04:00;1214;dairy;fruit
17655;2019-09-04 19:06:00;1214;fruit;spices
17656;2019-09-04 19:08:00;1214;spices;drinks
17657;2019-09-04 19:09:00;1214;drinks;fruit
17658;2019-09-04 19:10:00;1214;fruit;drinks
17659;2019-09-04 19:13:00;1214;drinks;checkout
17661;2019-09-04 19:03:00;1215;entrance;dairy
17662;2019-09-04 19:03:00;1215;dairy;drinks
17663;2019-09-04 19:04:00;1215;drinks;checkout
17665;2019-09-04 19:03:00;1216;entrance;drinks
17666;2019-09-04 19:03:00;1216;drinks;checkout
17668;2019-09-04 19:03:00;1217;entrance;dairy
17669;2019-09-04 19:03:00;1217;dairy;fruit
17670;2019-09-04 19:08:00;1217;fruit;checkout
17672;2019-09-04 19:03:00;1218;entrance;fruit
17673;2019-09-04 19:03:00;1218;fruit;dairy
17674;2019-09-04 19:05:00;1218;dairy;checkout
17676;2019-09-04 19:03:00;1219;entrance;fruit
17677;2019-09-04 19:03:00;1219;fruit;checkout
17679;2019-09-04 19:03:00;1220;entrance;spices
17680;2019-09-04 19:03:00;1220;spices;drinks
17681;2019-09-04 19:04:00;1220;drinks;spices
17682;2019-09-04 19:05:00;1220;spices;fruit
17683;2019-09-04 19:06:00;1220;fruit;checkout
17685;2019-09-04 19:03:00;1221;entrance;drinks
17686;2019-09-04 19:03:00;1221;drinks;checkout
17688;2019-09-04 19:04:00;1222;entrance;spices
17689;2019-09-04 19:04:00;1222;spices;drinks
17690;2019-09-04 19:06:00;1222;drinks;fruit
17691;2019-09-04 19:07:00;1222;fruit;checkout
17693;2019-09-04 19:05:00;1223;entrance;drinks
17694;2019-09-04 19:05:00;1223;drinks;checkout
17696;2019-09-04 19:05:00;1224;entrance;dairy
17697;2019-09-04 19:05:00;1224;dairy;drinks
17698;2019-09-04 19:14:00;1224;drinks;checkout
17700;2019-09-04 19:05:00;1225;entrance;spices
17701;2019-09-04 19:05:00;1225;spices;checkout
17703;2019-09-04 19:05:00;1226;entrance;fruit
17704;2019-09-04 19:05:00;1226;fruit;spices
17705;2019-09-04 19:06:00;1226;spices;fruit
17706;2019-09-04 19:07:00;1226;fruit;drinks
17707;2019-09-04 19:08:00;1226;drinks;fruit
17708;2019-09-04 19:12:00;1226;fruit;dairy
17709;2019-09-04 19:13:00;1226;dairy;drinks
17710;2019-09-04 19:17:00;1226;drinks;checkout
17712;2019-09-04 19:05:00;1227;entrance;fruit
17713;2019-09-04 19:05:00;1227;fruit;spices
17714;2019-09-04 19:08:00;1227;spices;dairy
17715;2019-09-04 19:09:00;1227;dairy;checkout
17717;2019-09-04 19:06:00;1228;entrance;drinks
17718;2019-09-04 19:06:00;1228;drinks;checkout
17720;2019-09-04 19:06:00;1229;entrance;fruit
17721;2019-09-04 19:06:00;1229;fruit;spices
17722;2019-09-04 19:12:00;1229;spices;drinks
17723;2019-09-04 19:13:00;1229;drinks;spices
17724;2019-09-04 19:16:00;1229;spices;fruit
17725;2019-09-04 19:17:00;1229;fruit;spices
17726;2019-09-04 19:18:00;1229;spices;dairy
17727;2019-09-04 19:21:00;1229;dairy;fruit
17728;2019-09-04 19:22:00;1229;fruit;checkout
17730;2019-09-04 19:06:00;1230;entrance;dairy
17731;2019-09-04 19:06:00;1230;dairy;drinks
17732;2019-09-04 19:14:00;1230;drinks;spices
17733;2019-09-04 19:15:00;1230;spices;fruit
17734;2019-09-04 19:16:00;1230;fruit;checkout
17736;2019-09-04 19:06:00;1231;entrance;spices
17737;2019-09-04 19:06:00;1231;spices;drinks
17738;2019-09-04 19:07:00;1231;drinks;checkout
17740;2019-09-04 19:06:00;1232;entrance;fruit
17741;2019-09-04 19:06:00;1232;fruit;checkout
17743;2019-09-04 19:07:00;1233;entrance;spices
17744;2019-09-04 19:07:00;1233;spices;checkout
17746;2019-09-04 19:07:00;1234;entrance;drinks
17747;2019-09-04 19:07:00;1234;drinks;spices
17748;2019-09-04 19:08:00;1234;spices;dairy
17749;2019-09-04 19:09:00;1234;dairy;spices
17750;2019-09-04 19:10:00;1234;spices;dairy
17751;2019-09-04 19:13:00;1234;dairy;spices
17752;2019-09-04 19:14:00;1234;spices;dairy
17753;2019-09-04 19:15:00;1234;dairy;checkout
17755;2019-09-04 19:07:00;1235;entrance;drinks
17756;2019-09-04 19:07:00;1235;drinks;checkout
17758;2019-09-04 19:08:00;1236;entrance;dairy
17759;2019-09-04 19:08:00;1236;dairy;drinks
17760;2019-09-04 19:09:00;1236;drinks;checkout
17762;2019-09-04 19:08:00;1237;entrance;dairy
17763;2019-09-04 19:08:00;1237;dairy;fruit
17764;2019-09-04 19:11:00;1237;fruit;checkout
17766;2019-09-04 19:08:00;1238;entrance;fruit
17767;2019-09-04 19:08:00;1238;fruit;dairy
17768;2019-09-04 19:09:00;1238;dairy;checkout
17770;2019-09-04 19:08:00;1239;entrance;fruit
17771;2019-09-04 19:08:00;1239;fruit;dairy
17772;2019-09-04 19:11:00;1239;dairy;drinks
17773;2019-09-04 19:12:00;1239;drinks;fruit
17774;2019-09-04 19:13:00;1239;fruit;dairy
17775;2019-09-04 19:15:00;1239;dairy;fruit
17776;2019-09-04 19:19:00;1239;fruit;drinks
17777;2019-09-04 19:20:00;1239;drinks;checkout
17779;2019-09-04 19:08:00;1240;entrance;fruit
17780;2019-09-04 19:08:00;1240;fruit;dairy
17781;2019-09-04 19:09:00;1240;dairy;drinks
17782;2019-09-04 19:21:00;1240;drinks;checkout
17784;2019-09-04 19:08:00;1241;entrance;fruit
